Time,BS,Energy
1/1/2023 15:00,B_531,24.81315396
1/1/2023 17:00,B_531,25.11210762
1/1/2023 18:00,B_531,22.42152466
1/1/2023 19:00,B_531,22.27204783
1/1/2023 20:00,B_531,21.97309417
1/1/2023 21:00,B_531,22.122571
1/1/2023 22:00,B_531,22.122571
1/1/2023 23:00,B_531,21.97309417
1/2/2023 1:00,B_531,21.67414051
1/2/2023 2:00,B_531,21.67414051
1/2/2023 3:00,B_531,21.52466368
1/2/2023 4:00,B_531,21.67414051
1/2/2023 5:00,B_531,21.67414051
1/2/2023 6:00,B_531,21.67414051
1/2/2023 7:00,B_531,21.82361734
1/2/2023 8:00,B_531,22.72047833
1/2/2023 9:00,B_531,23.16890882
1/2/2023 10:00,B_531,23.01943199
1/2/2023 11:00,B_531,24.36472347
1/2/2023 12:00,B_531,26.00896861
1/2/2023 14:00,B_531,23.61733931
1/2/2023 15:00,B_531,23.16890882
1/2/2023 16:00,B_531,23.76681614
1/2/2023 17:00,B_531,23.76681614
1/2/2023 18:00,B_531,23.16890882
1/2/2023 19:00,B_531,23.01943199
1/2/2023 21:00,B_531,22.72047833
1/2/2023 23:00,B_531,22.42152466
1/3/2023 0:00,B_531,22.122571
1/3/2023 1:00,B_531,22.27204783
1/3/2023 5:00,B_531,22.122571
1/3/2023 6:00,B_531,22.27204783
1/3/2023 7:00,B_531,22.42152466
1/3/2023 8:00,B_531,23.01943199
1/3/2023 9:00,B_531,23.31838565
1/3/2023 10:00,B_531,23.76681614
1/3/2023 11:00,B_531,23.91629297
1/3/2023 12:00,B_531,24.5142003
1/3/2023 13:00,B_531,24.06576981
1/3/2023 14:00,B_531,23.91629297
1/3/2023 15:00,B_531,17.18983558
1/3/2023 16:00,B_531,23.31838565
1/3/2023 19:00,B_531,21.97309417
1/3/2023 20:00,B_531,21.97309417
1/3/2023 21:00,B_531,21.97309417
1/3/2023 22:00,B_531,21.82361734
1/3/2023 23:00,B_531,21.97309417
1/4/2023 0:00,B_531,21.82361734
1/4/2023 1:00,B_531,21.82361734
1/4/2023 3:00,B_531,21.82361734
1/4/2023 4:00,B_531,21.82361734
1/4/2023 5:00,B_531,21.67414051
1/4/2023 6:00,B_531,21.82361734
1/4/2023 7:00,B_531,21.97309417
1/4/2023 8:00,B_531,22.122571
1/4/2023 9:00,B_531,22.42152466
1/4/2023 10:00,B_531,22.42152466
1/4/2023 11:00,B_531,22.122571
1/4/2023 12:00,B_531,22.122571
1/4/2023 13:00,B_531,22.27204783
1/4/2023 15:00,B_531,22.42152466
1/4/2023 16:00,B_531,22.27204783
1/4/2023 17:00,B_531,22.122571
1/4/2023 18:00,B_531,21.97309417
1/4/2023 20:00,B_531,21.97309417
1/4/2023 21:00,B_531,21.97309417
1/4/2023 22:00,B_531,21.97309417
1/4/2023 23:00,B_531,21.82361734
1/5/2023 1:00,B_531,21.82361734
1/5/2023 2:00,B_531,21.67414051
1/5/2023 5:00,B_531,21.82361734
1/5/2023 7:00,B_531,22.122571
1/5/2023 9:00,B_531,23.91629297
1/5/2023 10:00,B_531,23.76681614
1/5/2023 11:00,B_531,23.16890882
1/5/2023 15:00,B_531,23.61733931
1/5/2023 16:00,B_531,23.76681614
1/5/2023 17:00,B_531,23.31838565
1/5/2023 19:00,B_531,21.97309417
1/5/2023 20:00,B_531,21.97309417
1/5/2023 21:00,B_531,22.27204783
1/5/2023 22:00,B_531,22.122571
1/5/2023 23:00,B_531,22.27204783
1/6/2023 1:00,B_531,21.82361734
1/6/2023 2:00,B_531,21.82361734
1/6/2023 3:00,B_531,21.82361734
1/6/2023 5:00,B_531,21.67414051
1/6/2023 7:00,B_531,21.97309417
1/6/2023 8:00,B_531,23.16890882
1/6/2023 9:00,B_531,16.74140508
1/6/2023 10:00,B_531,27.95216741
1/6/2023 13:00,B_531,24.36472347
1/6/2023 15:00,B_531,24.96263079
1/6/2023 16:00,B_531,23.61733931
1/6/2023 18:00,B_531,23.31838565
1/6/2023 19:00,B_531,22.86995516
1/6/2023 20:00,B_531,22.72047833
1/6/2023 21:00,B_531,22.72047833
1/6/2023 23:00,B_531,22.27204783
1/7/2023 1:00,B_531,22.122571
1/7/2023 2:00,B_531,22.122571
1/7/2023 3:00,B_531,22.122571
1/7/2023 4:00,B_531,21.97309417
1/7/2023 15:00,B_531,24.5142003
1/7/2023 16:00,B_531,23.76681614
1/7/2023 17:00,B_531,24.21524664
1/7/2023 22:00,B_531,22.57100149
1/1/2023 2:00,B_532,53.21375187
1/1/2023 3:00,B_532,48.5799701
1/1/2023 4:00,B_532,49.0284006
1/1/2023 5:00,B_532,48.72944694
1/1/2023 7:00,B_532,49.92526158
1/1/2023 8:00,B_532,53.81165919
1/1/2023 9:00,B_532,55.45590433
1/1/2023 12:00,B_532,59.34230194
1/1/2023 13:00,B_532,52.76532138
1/1/2023 14:00,B_532,55.15695067
1/1/2023 15:00,B_532,52.31689088
1/1/2023 16:00,B_532,55.60538117
1/1/2023 20:00,B_532,61.73393124
1/1/2023 21:00,B_532,67.41405082
1/1/2023 23:00,B_532,71.59940209
1/2/2023 0:00,B_532,55.45590433
1/2/2023 1:00,B_532,55.754858
1/2/2023 2:00,B_532,49.0284006
1/2/2023 4:00,B_532,59.34230194
1/2/2023 5:00,B_532,48.13153961
1/2/2023 7:00,B_532,51.27055306
1/2/2023 8:00,B_532,53.21375187
1/2/2023 10:00,B_532,54.70852018
1/2/2023 11:00,B_532,55.3064275
1/2/2023 12:00,B_532,50.22421525
1/2/2023 13:00,B_532,53.06427504
1/2/2023 14:00,B_532,52.91479821
1/2/2023 16:00,B_532,62.33183857
1/2/2023 18:00,B_532,57.54857997
1/2/2023 19:00,B_532,54.26008969
1/2/2023 20:00,B_532,58.74439462
1/2/2023 21:00,B_532,56.65171898
1/2/2023 22:00,B_532,61.28550075
1/2/2023 23:00,B_532,66.96562033
1/3/2023 0:00,B_532,60.83707025
1/3/2023 1:00,B_532,56.05381166
1/3/2023 3:00,B_532,50.07473842
1/3/2023 4:00,B_532,46.93572496
1/3/2023 5:00,B_532,45.29147982
1/3/2023 6:00,B_532,46.6367713
1/3/2023 7:00,B_532,49.62630792
1/3/2023 8:00,B_532,51.86846039
1/3/2023 9:00,B_532,56.80119581
1/3/2023 11:00,B_532,54.26008969
1/3/2023 13:00,B_532,51.86846039
1/3/2023 15:00,B_532,54.85799701
1/3/2023 17:00,B_532,58.74439462
1/3/2023 18:00,B_532,61.73393124
1/3/2023 19:00,B_532,61.58445441
1/3/2023 21:00,B_532,59.94020927
1/3/2023 22:00,B_532,63.97608371
1/3/2023 23:00,B_532,69.2077728
1/4/2023 0:00,B_532,68.01195815
1/4/2023 1:00,B_532,56.95067265
1/4/2023 2:00,B_532,51.71898356
1/4/2023 3:00,B_532,47.68310912
1/4/2023 5:00,B_532,46.48729447
1/4/2023 6:00,B_532,49.32735426
1/4/2023 7:00,B_532,46.93572496
1/4/2023 8:00,B_532,52.76532138
1/4/2023 9:00,B_532,55.754858
1/4/2023 12:00,B_532,60.0896861
1/4/2023 13:00,B_532,60.83707025
1/4/2023 15:00,B_532,59.34230194
1/4/2023 16:00,B_532,54.26008969
1/4/2023 18:00,B_532,53.21375187
1/4/2023 19:00,B_532,53.06427504
1/4/2023 20:00,B_532,55.60538117
1/4/2023 21:00,B_532,59.79073244
1/4/2023 22:00,B_532,62.92974589
1/5/2023 3:00,B_532,46.03886398
1/5/2023 4:00,B_532,47.23467862
1/5/2023 5:00,B_532,47.08520179
1/5/2023 8:00,B_532,49.17787743
1/5/2023 9:00,B_532,53.21375187
1/5/2023 10:00,B_532,56.50224215
1/5/2023 11:00,B_532,53.96113602
1/5/2023 12:00,B_532,53.21375187
1/5/2023 13:00,B_532,49.92526158
1/5/2023 15:00,B_532,56.50224215
1/5/2023 16:00,B_532,53.06427504
1/5/2023 17:00,B_532,50.22421525
1/5/2023 18:00,B_532,53.21375187
1/5/2023 19:00,B_532,58.59491779
1/5/2023 20:00,B_532,59.19282511
1/5/2023 21:00,B_532,60.23916293
1/5/2023 23:00,B_532,64.12556054
1/6/2023 0:00,B_532,61.43497758
1/6/2023 2:00,B_532,49.77578475
1/6/2023 4:00,B_532,48.43049327
1/6/2023 5:00,B_532,47.83258595
1/6/2023 7:00,B_532,51.27055306
1/6/2023 8:00,B_532,48.43049327
1/6/2023 9:00,B_532,49.47683109
1/6/2023 11:00,B_532,49.62630792
1/6/2023 12:00,B_532,49.62630792
1/6/2023 13:00,B_532,51.71898356
1/6/2023 15:00,B_532,56.20328849
1/6/2023 17:00,B_532,49.17787743
1/6/2023 18:00,B_532,53.81165919
1/6/2023 19:00,B_532,49.47683109
1/6/2023 20:00,B_532,50.82212257
1/6/2023 22:00,B_532,56.50224215
1/7/2023 12:00,B_532,50.22421525
1/7/2023 14:00,B_532,48.43049327
1/7/2023 21:00,B_532,56.95067265
1/7/2023 22:00,B_532,65.62032885
1/1/2023 1:00,B_533,18.08669656
1/1/2023 2:00,B_533,18.38565022
1/1/2023 3:00,B_533,16.89088191
1/1/2023 4:00,B_533,16.14349776
1/1/2023 5:00,B_533,16.74140508
1/1/2023 6:00,B_533,17.04035874
1/1/2023 7:00,B_533,18.68460389
1/1/2023 8:00,B_533,17.33931241
1/1/2023 9:00,B_533,20.02989537
1/1/2023 10:00,B_533,18.23617339
1/1/2023 11:00,B_533,18.23617339
1/1/2023 12:00,B_533,18.38565022
1/1/2023 14:00,B_533,19.28251121
1/1/2023 15:00,B_533,19.43198804
1/1/2023 16:00,B_533,19.7309417
1/1/2023 17:00,B_533,21.52466368
1/1/2023 18:00,B_533,19.28251121
1/1/2023 19:00,B_533,19.88041854
1/1/2023 21:00,B_533,24.21524664
1/1/2023 22:00,B_533,24.06576981
1/2/2023 0:00,B_533,19.58146487
1/2/2023 1:00,B_533,16.44245142
1/2/2023 2:00,B_533,17.48878924
1/2/2023 4:00,B_533,17.63826607
1/2/2023 7:00,B_533,21.22571001
1/2/2023 8:00,B_533,18.68460389
1/2/2023 9:00,B_533,17.7877429
1/2/2023 10:00,B_533,19.13303438
1/2/2023 11:00,B_533,18.68460389
1/2/2023 12:00,B_533,18.23617339
1/2/2023 13:00,B_533,21.07623318
1/2/2023 14:00,B_533,18.08669656
1/2/2023 15:00,B_533,18.23617339
1/2/2023 16:00,B_533,19.13303438
1/2/2023 17:00,B_533,18.83408072
1/2/2023 18:00,B_533,18.83408072
1/2/2023 19:00,B_533,19.58146487
1/2/2023 20:00,B_533,21.52466368
1/2/2023 21:00,B_533,22.27204783
1/2/2023 22:00,B_533,21.82361734
1/2/2023 23:00,B_533,21.52466368
1/3/2023 2:00,B_533,16.89088191
1/3/2023 4:00,B_533,17.63826607
1/3/2023 5:00,B_533,17.04035874
1/3/2023 6:00,B_533,16.89088191
1/3/2023 7:00,B_533,19.13303438
1/3/2023 9:00,B_533,20.92675635
1/3/2023 10:00,B_533,20.02989537
1/3/2023 11:00,B_533,20.77727952
1/3/2023 12:00,B_533,18.83408072
1/3/2023 13:00,B_533,18.23617339
1/3/2023 15:00,B_533,17.93721973
1/3/2023 16:00,B_533,19.28251121
1/3/2023 18:00,B_533,22.27204783
1/3/2023 19:00,B_533,21.07623318
1/3/2023 20:00,B_533,24.21524664
1/3/2023 21:00,B_533,21.97309417
1/3/2023 22:00,B_533,23.91629297
1/4/2023 0:00,B_533,20.92675635
1/4/2023 1:00,B_533,19.13303438
1/4/2023 2:00,B_533,17.93721973
1/4/2023 3:00,B_533,16.74140508
1/4/2023 5:00,B_533,16.74140508
1/4/2023 6:00,B_533,17.33931241
1/4/2023 8:00,B_533,20.02989537
1/4/2023 9:00,B_533,21.22571001
1/4/2023 12:00,B_533,20.47832586
1/4/2023 13:00,B_533,20.92675635
1/4/2023 16:00,B_533,18.08669656
1/4/2023 17:00,B_533,21.22571001
1/4/2023 18:00,B_533,20.02989537
1/4/2023 19:00,B_533,18.68460389
1/4/2023 20:00,B_533,19.7309417
1/4/2023 21:00,B_533,20.77727952
1/4/2023 22:00,B_533,23.01943199
1/4/2023 23:00,B_533,21.07623318
1/5/2023 0:00,B_533,18.08669656
1/5/2023 3:00,B_533,16.29297459
1/5/2023 4:00,B_533,16.29297459
1/5/2023 6:00,B_533,16.44245142
1/5/2023 8:00,B_533,19.13303438
1/5/2023 10:00,B_533,18.53512706
1/5/2023 12:00,B_533,18.53512706
1/5/2023 13:00,B_533,18.98355755
1/5/2023 16:00,B_533,19.13303438
1/5/2023 17:00,B_533,18.53512706
1/5/2023 18:00,B_533,19.58146487
1/5/2023 19:00,B_533,20.02989537
1/5/2023 21:00,B_533,23.31838565
1/5/2023 23:00,B_533,24.5142003
1/6/2023 0:00,B_533,19.28251121
1/6/2023 2:00,B_533,16.74140508
1/6/2023 5:00,B_533,15.54559043
1/6/2023 8:00,B_533,18.53512706
1/6/2023 9:00,B_533,17.18983558
1/6/2023 10:00,B_533,18.23617339
1/6/2023 12:00,B_533,18.53512706
1/6/2023 13:00,B_533,19.58146487
1/6/2023 14:00,B_533,19.43198804
1/6/2023 15:00,B_533,18.83408072
1/6/2023 17:00,B_533,18.53512706
1/6/2023 18:00,B_533,18.68460389
1/6/2023 19:00,B_533,18.98355755
1/6/2023 20:00,B_533,20.1793722
1/6/2023 21:00,B_533,20.47832586
1/7/2023 6:00,B_533,15.69506726
1/7/2023 21:00,B_533,18.83408072
1/1/2023 4:00,B_534,46.78624813
1/1/2023 5:00,B_534,47.38415546
1/1/2023 6:00,B_534,49.77578475
1/1/2023 7:00,B_534,53.96113602
1/1/2023 8:00,B_534,52.31689088
1/1/2023 10:00,B_534,53.66218236
1/1/2023 11:00,B_534,51.86846039
1/1/2023 12:00,B_534,50.67264574
1/1/2023 13:00,B_534,50.9715994
1/1/2023 14:00,B_534,49.92526158
1/1/2023 16:00,B_534,52.31689088
1/1/2023 17:00,B_534,50.9715994
1/1/2023 18:00,B_534,50.22421525
1/1/2023 19:00,B_534,50.07473842
1/1/2023 20:00,B_534,53.81165919
1/1/2023 21:00,B_534,58.29596413
1/2/2023 0:00,B_534,71.59940209
1/2/2023 1:00,B_534,52.01793722
1/2/2023 3:00,B_534,50.82212257
1/2/2023 4:00,B_534,50.22421525
1/2/2023 6:00,B_534,51.4200299
1/2/2023 8:00,B_534,52.31689088
1/2/2023 9:00,B_534,51.12107623
1/2/2023 10:00,B_534,52.16741405
1/2/2023 11:00,B_534,50.67264574
1/2/2023 12:00,B_534,49.17787743
1/2/2023 14:00,B_534,52.61584454
1/2/2023 15:00,B_534,50.67264574
1/2/2023 16:00,B_534,52.16741405
1/2/2023 19:00,B_534,76.83109118
1/2/2023 20:00,B_534,60.98654709
1/2/2023 21:00,B_534,55.15695067
1/2/2023 22:00,B_534,64.4245142
1/3/2023 1:00,B_534,55.15695067
1/3/2023 2:00,B_534,49.92526158
1/3/2023 3:00,B_534,48.13153961
1/3/2023 4:00,B_534,46.78624813
1/3/2023 5:00,B_534,47.23467862
1/3/2023 6:00,B_534,48.43049327
1/3/2023 7:00,B_534,49.92526158
1/3/2023 8:00,B_534,52.46636771
1/3/2023 9:00,B_534,55.3064275
1/3/2023 10:00,B_534,57.10014948
1/3/2023 12:00,B_534,52.31689088
1/3/2023 13:00,B_534,50.37369208
1/3/2023 14:00,B_534,50.22421525
1/3/2023 16:00,B_534,67.11509716
1/3/2023 17:00,B_534,79.37219731
1/3/2023 18:00,B_534,64.72346786
1/3/2023 19:00,B_534,54.26008969
1/3/2023 20:00,B_534,63.52765321
1/3/2023 22:00,B_534,68.60986547
1/3/2023 23:00,B_534,73.24364723
1/4/2023 0:00,B_534,69.35724963
1/4/2023 1:00,B_534,53.96113602
1/4/2023 3:00,B_534,52.61584454
1/4/2023 6:00,B_534,47.38415546
1/4/2023 7:00,B_534,48.5799701
1/4/2023 8:00,B_534,54.70852018
1/4/2023 9:00,B_534,53.3632287
1/4/2023 12:00,B_534,51.56950673
1/4/2023 13:00,B_534,50.9715994
1/4/2023 14:00,B_534,55.00747384
1/4/2023 15:00,B_534,62.63079223
1/4/2023 16:00,B_534,52.46636771
1/4/2023 17:00,B_534,52.46636771
1/4/2023 18:00,B_534,53.96113602
1/4/2023 19:00,B_534,53.21375187
1/4/2023 20:00,B_534,61.58445441
1/4/2023 21:00,B_534,67.26457399
1/4/2023 22:00,B_534,76.23318386
1/5/2023 2:00,B_534,51.71898356
1/5/2023 3:00,B_534,46.78624813
1/5/2023 4:00,B_534,47.08520179
1/5/2023 5:00,B_534,48.43049327
1/5/2023 6:00,B_534,48.13153961
1/5/2023 8:00,B_534,49.0284006
1/5/2023 9:00,B_534,51.27055306
1/5/2023 10:00,B_534,55.15695067
1/5/2023 11:00,B_534,55.90433483
1/5/2023 12:00,B_534,52.76532138
1/5/2023 15:00,B_534,52.46636771
1/5/2023 16:00,B_534,51.71898356
1/5/2023 17:00,B_534,50.67264574
1/5/2023 18:00,B_534,50.52316891
1/5/2023 19:00,B_534,49.62630792
1/5/2023 20:00,B_534,51.12107623
1/5/2023 21:00,B_534,55.60538117
1/5/2023 23:00,B_534,63.37817638
1/6/2023 0:00,B_534,59.94020927
1/6/2023 2:00,B_534,54.11061286
1/6/2023 3:00,B_534,52.16741405
1/6/2023 4:00,B_534,50.22421525
1/6/2023 5:00,B_534,49.17787743
1/6/2023 6:00,B_534,47.98206278
1/6/2023 7:00,B_534,49.77578475
1/6/2023 8:00,B_534,50.07473842
1/6/2023 9:00,B_534,51.71898356
1/6/2023 10:00,B_534,52.76532138
1/6/2023 11:00,B_534,50.22421525
1/6/2023 12:00,B_534,53.96113602
1/6/2023 13:00,B_534,56.05381166
1/6/2023 14:00,B_534,51.27055306
1/6/2023 17:00,B_534,56.05381166
1/6/2023 19:00,B_534,53.21375187
1/6/2023 20:00,B_534,55.00747384
1/6/2023 22:00,B_534,64.12556054
1/7/2023 6:00,B_534,49.77578475
1/7/2023 12:00,B_534,49.0284006
1/7/2023 21:00,B_534,63.67713004
1/7/2023 22:00,B_534,65.02242152
1/1/2023 1:00,B_535,17.33931241
1/1/2023 2:00,B_535,16.44245142
1/1/2023 3:00,B_535,15.54559043
1/1/2023 4:00,B_535,17.04035874
1/1/2023 5:00,B_535,16.44245142
1/1/2023 7:00,B_535,17.04035874
1/1/2023 8:00,B_535,17.93721973
1/1/2023 9:00,B_535,21.52466368
1/1/2023 11:00,B_535,20.77727952
1/1/2023 12:00,B_535,26.30792227
1/1/2023 13:00,B_535,18.38565022
1/1/2023 14:00,B_535,17.7877429
1/1/2023 15:00,B_535,17.48878924
1/1/2023 16:00,B_535,19.7309417
1/1/2023 17:00,B_535,20.02989537
1/1/2023 18:00,B_535,20.32884903
1/1/2023 19:00,B_535,20.02989537
1/1/2023 20:00,B_535,21.52466368
1/1/2023 21:00,B_535,23.76681614
1/1/2023 22:00,B_535,21.22571001
1/1/2023 23:00,B_535,23.01943199
1/2/2023 0:00,B_535,18.98355755
1/2/2023 1:00,B_535,16.59192825
1/2/2023 3:00,B_535,16.59192825
1/2/2023 4:00,B_535,17.33931241
1/2/2023 5:00,B_535,18.23617339
1/2/2023 6:00,B_535,17.18983558
1/2/2023 7:00,B_535,19.88041854
1/2/2023 8:00,B_535,19.28251121
1/2/2023 9:00,B_535,22.57100149
1/2/2023 10:00,B_535,28.25112108
1/2/2023 13:00,B_535,19.58146487
1/2/2023 14:00,B_535,18.38565022
1/2/2023 15:00,B_535,19.7309417
1/2/2023 16:00,B_535,19.43198804
1/2/2023 18:00,B_535,21.22571001
1/2/2023 19:00,B_535,26.00896861
1/2/2023 21:00,B_535,19.58146487
1/2/2023 23:00,B_535,21.22571001
1/3/2023 1:00,B_535,17.48878924
1/3/2023 4:00,B_535,16.29297459
1/3/2023 6:00,B_535,17.04035874
1/3/2023 7:00,B_535,18.08669656
1/3/2023 8:00,B_535,19.88041854
1/3/2023 9:00,B_535,20.1793722
1/3/2023 10:00,B_535,22.27204783
1/3/2023 11:00,B_535,20.92675635
1/3/2023 12:00,B_535,17.33931241
1/3/2023 13:00,B_535,21.22571001
1/3/2023 15:00,B_535,21.52466368
1/3/2023 18:00,B_535,18.83408072
1/3/2023 19:00,B_535,20.77727952
1/3/2023 20:00,B_535,22.122571
1/3/2023 21:00,B_535,24.96263079
1/3/2023 22:00,B_535,28.99850523
1/3/2023 23:00,B_535,23.31838565
1/4/2023 1:00,B_535,18.98355755
1/4/2023 3:00,B_535,16.29297459
1/4/2023 5:00,B_535,16.14349776
1/4/2023 6:00,B_535,16.59192825
1/4/2023 7:00,B_535,16.29297459
1/4/2023 9:00,B_535,18.53512706
1/4/2023 12:00,B_535,22.72047833
1/4/2023 13:00,B_535,27.20478326
1/4/2023 14:00,B_535,30.49327354
1/4/2023 15:00,B_535,23.61733931
1/4/2023 16:00,B_535,20.62780269
1/4/2023 17:00,B_535,20.32884903
1/4/2023 20:00,B_535,18.53512706
1/4/2023 22:00,B_535,21.37518685
1/4/2023 23:00,B_535,19.28251121
1/5/2023 0:00,B_535,17.93721973
1/5/2023 3:00,B_535,16.14349776
1/5/2023 5:00,B_535,16.14349776
1/5/2023 6:00,B_535,16.14349776
1/5/2023 10:00,B_535,17.93721973
1/5/2023 11:00,B_535,18.53512706
1/5/2023 12:00,B_535,20.47832586
1/5/2023 15:00,B_535,22.57100149
1/5/2023 16:00,B_535,19.28251121
1/5/2023 17:00,B_535,18.53512706
1/5/2023 18:00,B_535,19.28251121
1/5/2023 19:00,B_535,18.98355755
1/5/2023 21:00,B_535,22.72047833
1/5/2023 23:00,B_535,25.56053812
1/6/2023 0:00,B_535,21.82361734
1/6/2023 2:00,B_535,18.23617339
1/6/2023 3:00,B_535,16.59192825
1/6/2023 4:00,B_535,19.43198804
1/6/2023 5:00,B_535,19.7309417
1/6/2023 6:00,B_535,16.89088191
1/6/2023 7:00,B_535,18.08669656
1/6/2023 8:00,B_535,18.98355755
1/6/2023 10:00,B_535,20.1793722
1/6/2023 11:00,B_535,21.67414051
1/6/2023 12:00,B_535,21.37518685
1/6/2023 13:00,B_535,19.43198804
1/6/2023 14:00,B_535,19.13303438
1/6/2023 15:00,B_535,22.122571
1/6/2023 19:00,B_535,18.53512706
1/6/2023 20:00,B_535,18.83408072
1/6/2023 21:00,B_535,21.52466368
1/6/2023 22:00,B_535,18.53512706
1/7/2023 12:00,B_535,20.62780269
1/7/2023 14:00,B_535,17.04035874
1/1/2023 2:00,B_536,17.93721973
1/1/2023 3:00,B_536,16.29297459
1/1/2023 4:00,B_536,16.74140508
1/1/2023 5:00,B_536,17.18983558
1/1/2023 7:00,B_536,17.93721973
1/1/2023 8:00,B_536,18.08669656
1/1/2023 9:00,B_536,17.48878924
1/1/2023 10:00,B_536,17.7877429
1/1/2023 11:00,B_536,17.7877429
1/1/2023 12:00,B_536,18.23617339
1/1/2023 13:00,B_536,18.08669656
1/1/2023 14:00,B_536,17.18983558
1/1/2023 15:00,B_536,18.38565022
1/1/2023 16:00,B_536,18.83408072
1/1/2023 17:00,B_536,20.62780269
1/1/2023 18:00,B_536,19.7309417
1/1/2023 20:00,B_536,20.1793722
1/1/2023 22:00,B_536,23.16890882
1/1/2023 23:00,B_536,25.26158445
1/2/2023 0:00,B_536,21.97309417
1/2/2023 1:00,B_536,17.93721973
1/2/2023 2:00,B_536,16.44245142
1/2/2023 4:00,B_536,17.7877429
1/2/2023 6:00,B_536,19.43198804
1/2/2023 7:00,B_536,17.18983558
1/2/2023 8:00,B_536,17.18983558
1/2/2023 9:00,B_536,18.08669656
1/2/2023 10:00,B_536,17.63826607
1/2/2023 11:00,B_536,17.04035874
1/2/2023 12:00,B_536,16.59192825
1/2/2023 13:00,B_536,17.48878924
1/2/2023 14:00,B_536,17.04035874
1/2/2023 15:00,B_536,17.33931241
1/2/2023 16:00,B_536,18.23617339
1/2/2023 17:00,B_536,17.63826607
1/2/2023 18:00,B_536,17.7877429
1/2/2023 19:00,B_536,21.82361734
1/2/2023 20:00,B_536,24.36472347
1/2/2023 22:00,B_536,19.7309417
1/2/2023 23:00,B_536,19.88041854
1/3/2023 0:00,B_536,18.53512706
1/3/2023 1:00,B_536,18.23617339
1/3/2023 2:00,B_536,17.7877429
1/3/2023 3:00,B_536,17.93721973
1/3/2023 6:00,B_536,19.88041854
1/3/2023 7:00,B_536,21.82361734
1/3/2023 8:00,B_536,21.37518685
1/3/2023 9:00,B_536,22.27204783
1/3/2023 10:00,B_536,22.72047833
1/3/2023 11:00,B_536,21.37518685
1/3/2023 12:00,B_536,20.77727952
1/3/2023 13:00,B_536,17.33931241
1/3/2023 15:00,B_536,19.88041854
1/3/2023 16:00,B_536,19.28251121
1/3/2023 17:00,B_536,19.7309417
1/3/2023 18:00,B_536,18.83408072
1/3/2023 19:00,B_536,18.23617339
1/3/2023 20:00,B_536,19.7309417
1/3/2023 21:00,B_536,19.58146487
1/3/2023 22:00,B_536,23.46786248
1/3/2023 23:00,B_536,22.57100149
1/4/2023 0:00,B_536,22.27204783
1/4/2023 1:00,B_536,17.33931241
1/4/2023 2:00,B_536,16.74140508
1/4/2023 5:00,B_536,15.99402093
1/4/2023 8:00,B_536,19.7309417
1/4/2023 9:00,B_536,20.77727952
1/4/2023 12:00,B_536,18.98355755
1/4/2023 13:00,B_536,17.63826607
1/4/2023 14:00,B_536,20.32884903
1/4/2023 15:00,B_536,34.97757848
1/4/2023 16:00,B_536,22.42152466
1/4/2023 19:00,B_536,29.59641256
1/4/2023 21:00,B_536,23.16890882
1/4/2023 22:00,B_536,25.71001495
1/4/2023 23:00,B_536,22.72047833
1/5/2023 0:00,B_536,18.98355755
1/5/2023 2:00,B_536,17.48878924
1/5/2023 4:00,B_536,15.69506726
1/5/2023 5:00,B_536,16.14349776
1/5/2023 8:00,B_536,17.04035874
1/5/2023 10:00,B_536,24.66367713
1/5/2023 11:00,B_536,19.28251121
1/5/2023 13:00,B_536,18.98355755
1/5/2023 15:00,B_536,19.28251121
1/5/2023 16:00,B_536,20.32884903
1/5/2023 17:00,B_536,19.28251121
1/5/2023 18:00,B_536,18.83408072
1/5/2023 19:00,B_536,20.92675635
1/5/2023 20:00,B_536,20.02989537
1/5/2023 21:00,B_536,20.77727952
1/5/2023 23:00,B_536,19.43198804
1/6/2023 0:00,B_536,18.68460389
1/6/2023 2:00,B_536,21.52466368
1/6/2023 3:00,B_536,16.44245142
1/6/2023 4:00,B_536,16.44245142
1/6/2023 6:00,B_536,16.14349776
1/6/2023 7:00,B_536,16.29297459
1/6/2023 8:00,B_536,16.74140508
1/6/2023 9:00,B_536,17.04035874
1/6/2023 10:00,B_536,17.33931241
1/6/2023 12:00,B_536,17.93721973
1/6/2023 13:00,B_536,18.38565022
1/6/2023 15:00,B_536,20.1793722
1/6/2023 17:00,B_536,18.83408072
1/6/2023 19:00,B_536,19.7309417
1/6/2023 21:00,B_536,21.97309417
1/6/2023 22:00,B_536,22.42152466
1/7/2023 6:00,B_536,16.89088191
1/7/2023 12:00,B_536,16.89088191
1/7/2023 14:00,B_536,17.63826607
1/7/2023 21:00,B_536,23.01943199
1/7/2023 22:00,B_536,19.28251121
1/1/2023 2:00,B_537,17.93721973
1/1/2023 3:00,B_537,17.63826607
1/1/2023 4:00,B_537,18.08669656
1/1/2023 5:00,B_537,17.63826607
1/1/2023 6:00,B_537,17.7877429
1/1/2023 7:00,B_537,18.38565022
1/1/2023 8:00,B_537,18.68460389
1/1/2023 9:00,B_537,18.68460389
1/1/2023 10:00,B_537,18.23617339
1/1/2023 11:00,B_537,18.98355755
1/1/2023 13:00,B_537,19.13303438
1/1/2023 14:00,B_537,18.38565022
1/1/2023 15:00,B_537,18.38565022
1/1/2023 16:00,B_537,18.38565022
1/1/2023 18:00,B_537,19.28251121
1/1/2023 20:00,B_537,18.98355755
1/1/2023 21:00,B_537,19.88041854
